"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17723224,"2016-05-01 09:33:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ARTESIA & LAKEWOOD, BELLFLOWER, CA","ARTESIA & LAKEWOOD","BELLFLOWER",,6518382.1571281636,1777660.9640543445,"916-09371-1335","1335","09371","CA0190013","LAKEWOOD","N"
17722937,"2016-05-01 03:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CARMENITA RD & MEYER RD, WHITTIER, CA","CARMENITA RD & MEYER RD","WHITTIER",,6547533.5247394843,1795297.2790318334,"916-05971-0494","0494","05971","CA0190004","NORWALK","N"
17722924,"2016-05-01 02:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST E & AVENUE R-2, PALMDALE, CA","10TH ST E & AVENUE R-2","PALMDALE",,6517575,2041080,"916-06191-2610","2610","06191","CA01900W9","PALMDALE","N"
17722925,"2016-05-01 02:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","200 E ROSECRANS AVE, COMPTON, CA 90220","200 E ROSECRANS AVE","COMPTON","90220",6494261.8407018716,1787266.3713237143,"916-05229-2871","2871","05229","CA0190042","COMPTON","N"
17722851,"2016-04-30 23:21:51","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DEL VALLE, LA PUENTE, CA","DEL VALLE","LA PUENTE",,,,"916-05437-1432","1432","05437","CA0190014","INDUSTRY","N"
17722853,"2016-04-30 23:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & AVENUE O-4, PALMDALE, CA","10TH ST W & AVENUE O-4","PALMDALE",,6517206.8027348248,2045462.3184403665,"916-06184-2619","2619","06184","CA01900W9","PALMDALE","N"
17722836,"2016-04-30 22:55:57","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GLENSTONE AVE & LA SUBIDA DR, HACIENDA HEIGHTS, CA","GLENSTONE AVE & LA SUBIDA DR","HACIENDA HEIGHTS",,6568924.246546247,1819323.5237865096,"916-05436-1476","1476","05436","CA0190014","INDUSTRY","N"
17723041,"2016-04-30 22:51:30","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","300 W HARRIET ST, ALTADENA, CA 91001","300 W HARRIET ST","ALTADENA","91001",6514360.2979895948,1892566.5866681996,"916-01029-0771","0771","01029","CA0190007","ALTADENA","N"
17722770,"2016-04-30 20:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BRADFIELD AVE & COMPTON BLVD, COMPTON, CA","BRADFIELD AVE & COMPTON BLVD","COMPTON",,6499861.9723417964,1784620.5221540029,"916-05224-2846","2846","05224","CA0190042","COMPTON","N"
17722727,"2016-04-30 19:23:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FOOTHILL BLVD & OSBORNE ST, ANGELES NATIONAL FOREST, CA","FOOTHILL BLVD & OSBORNE ST","ANGELES NATIONAL FOREST",,,,"916-00757-1255","1255","00757","CA0190012","CRESCENTA VALLEY","N"
17722693,"2016-04-30 18:36:51","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","15100 HOMEWARD ST, LA PUENTE, CA","15100 HOMEWARD ST","LA PUENTE",,6575135.2204942079,1835790.35414835,"916-05428-1432","1432","05428","CA0190014","INDUSTRY","N"
17722671,"2016-04-30 17:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PARKWAY CALABASAS & VENTURA BLVD, CALABASAS, CA","PARKWAY CALABASAS & VENTURA BLVD","CALABASAS",,6364187.4488661541,1879113.4707505314,"916-02291-2253","2253","02291","CA0190022","MALIBU/LOST HILLS","N"
17722636,"2016-04-30 17:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","13900 VALLEY BLVD, INDUSTRY, CA 91744","13900 VALLEY BLVD","INDUSTRY","91744",6565652.0003341828,1837981.6917916902,"916-05423-1461","1461","05423","CA0190014","INDUSTRY","N"
17722555,"2016-04-30 15:09:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LONGDEN AVE & PRIMROSE AVE, TEMPLE CITY, CA 91780","LONGDEN AVE & PRIMROSE AVE","TEMPLE CITY","91780",6542547.8782807374,1863775.9729705246,"916-04960-0521","0521","04960","CA0190005","TEMPLE","N"
17722549,"2016-04-30 14:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MULHOLLAND HWY, MALIBU, CA","MULHOLLAND HWY","MALIBU",,,,"916-02287-2212","2212","02287","CA0190022","MALIBU/LOST HILLS","N"
17722544,"2016-04-30 14:47:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10400 STATE ST, LOS ANGELES, CA","10400 STATE ST","LOS ANGELES",,,,"916-06636-2112","2112","06636","CA01900V3","CENTURY","N"
17722518,"2016-04-30 13:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","E 1ST ST & INDIANA ST, EAST LOS ANGELES, CA","E 1ST ST & INDIANA ST","EAST LOS ANGELES",,6503374.763531344,1835530.6812221748,"916-02186-6837","6837","02186","CA0190031","TRANSIT SERV BUR","N"
17722070,"2016-04-30 12:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LARRABEE ST & SUNSET BLVD, WEST HOLLYWOOD, CA","LARRABEE ST & SUNSET BLVD","WEST HOLLYWOOD",,6445270.9532397864,1855588.2135115853,"916-02448-0977","0977","02448","CA0190009","WEST HOLLYWOOD","N"
17722974,"2016-04-30 09:54:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DOWNEY & RAMONA, BELLFLOWER, CA","DOWNEY & RAMONA","BELLFLOWER",,6515747.8563739248,1776170.541902818,"916-09348-1335","1335","09348","CA0190013","LAKEWOOD","N"
17722279,"2016-04-30 09:39:16","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","WILMINGTON AVE & WATSON CENTER RD, CARSON, CA","WILMINGTON AVE & WATSON CENTER RD","CARSON",,6486938.4964236254,1756881.7522209112,"916-04638-1625","1625","04638","CA0190016","CARSON","N"
17722273,"2016-04-30 09:36:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10800 VENICE BLVD, CULVER CITY, CA 90232","10800 VENICE BLVD","CULVER CITY","90232",6437113.0566246053,1828505.5083678437,"916-03045-2934","2934","03045","CA0190020","WALNUT","N"
17722245,"2016-04-30 09:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","S ALVARADO ST & W SUNSET BLVD, LOS ANGELES, CA","S ALVARADO ST & W SUNSET BLVD","LOS ANGELES",,6481886.6277244948,1850733.7807329337,"916-02182-6891","6891","02182","CA0190031","TRANSIT SERV BUR","N"
17722205,"2016-04-30 07:50:02","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","18300 COLIMA RD, ROWLAND HEIGHTS, CA","18300 COLIMA RD","ROWLAND HEIGHTS",,6590559.2150801867,1818183.000983401,"916-03043-2931","2931","03043","CA0190020","WALNUT","N"
17722198,"2016-04-30 07:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","RATH ST & S VINELAND AVE, VALINDA, CA","RATH ST & S VINELAND AVE","VALINDA",,6568014.5,1844884.374995,"916-05407-1420","1420","05407","CA0190014","INDUSTRY","N"
17722133,"2016-04-30 02:47:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GREGG RD & WHITTIER BLVD, PICO RIVERA, CA 90660","GREGG RD & WHITTIER BLVD","PICO RIVERA","90660",6539231.4815649465,1821250.5961458811,"916-03279-1512","1512","03279","CA0190015","PICO RIVERA","N"
17722125,"2016-04-30 02:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","800 HILLDALE AVE, WEST HOLLYWOOD, CA 90069","800 HILLDALE AVE","WEST HOLLYWOOD","90069",6445005.2054030867,1853473.6109187962,"916-02450-0977","0977","02450","CA0190009","WEST HOLLYWOOD","N"
17722105,"2016-04-30 02:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10100 WHITTIER BLVD, WHITTIER, CA","10100 WHITTIER BLVD","WHITTIER",,6540207.7679862762,1820604.7916485015,"916-03277-1575","1575","03277","CA0190015","PICO RIVERA","N"
17722031,"2016-04-29 23:03:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FRAILEY AVE & ROSECRANS AVE, COMPTON, CA","FRAILEY AVE & ROSECRANS AVE","COMPTON",,6503487.6787343072,1787353.3730320255,"916-05172-2851","2851","05172","CA0190042","COMPTON","N"
17722048,"2016-04-29 23:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06132-2619","2619","06132","CA01900W9","PALMDALE","N"
17722016,"2016-04-29 22:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06127-2619","2619","06127","CA01900W9","PALMDALE","N"
17720656,"2016-04-29 22:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","148TH ST & LONES AVE, COMPTON, CA","148TH ST & LONES AVE","COMPTON",,6484606.6541759288,1785559.9587400993,"916-06577-2142","2142","06577","CA01900V3","CENTURY","N"
17721976,"2016-04-29 21:44:36","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06123-2619","2619","06123","CA01900W9","PALMDALE","N"
17721978,"2016-04-29 21:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BREA CANYON RD & POMONA FWY, DIAMOND BAR, CA 91765","BREA CANYON RD & POMONA FWY","DIAMOND BAR","91765",6608677.2491593817,1822682.9727048485,"916-03037-2928","2928","03037","CA0190020","WALNUT","N"
17721971,"2016-04-29 21:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LA PUENTE RD & SAN VICENTE DR, WALNUT, CA 91789","LA PUENTE RD & SAN VICENTE DR","WALNUT","91789",6602781.7827936597,1830014.731813496,"916-03036-2914","2914","03036","CA0190020","WALNUT","N"
17721960,"2016-04-29 21:10:11","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06120-2619","2619","06120","CA01900W9","PALMDALE","N"
17721944,"2016-04-29 20:42:02","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06119-2619","2619","06119","CA01900W9","PALMDALE","N"
17721932,"2016-04-29 20:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LA PUENTE & NOGALES ST, WEST COVINA, CA 91792","LA PUENTE & NOGALES ST","WEST COVINA","91792",6595948.3946734387,1826106.5007211412,"916-03032-2945","2945","03032","CA0190020","WALNUT","N"
17721882,"2016-04-29 19:17:50","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","13000 E ROSECRANS, NORWALK, CA","13000 E ROSECRANS","NORWALK",,6545345.0617719702,1787075.9755231361,"916-05906-0454","0454","05906","CA0190004","NORWALK","N"
17721885,"2016-04-29 19:16:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06115-2619","2619","06115","CA01900W9","PALMDALE","N"
17721897,"2016-04-29 19:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST W & TECHNOLOGY DR, PALMDALE, CA","10TH ST W & TECHNOLOGY DR","PALMDALE",,6517258.9783549448,2038779.8109900088,"916-06116-2619","2619","06116","CA01900W9","PALMDALE","N"
17721859,"2016-04-29 18:48:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ARTESIA BLVD & PARAMOUNT BLVD, PARAMOUNT, CA","ARTESIA BLVD & PARAMOUNT BLVD","PARAMOUNT",,,,"916-09269-1367","1367","09269","CA0190013","LAKEWOOD","N"
17721823,"2016-04-29 18:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SANTA MARIANA & VALLEY BLVD, INDUSTRY, CA 91744","SANTA MARIANA & VALLEY BLVD","INDUSTRY","91744",6561965.0327264974,1840980.9936663141,"916-05381-1462","1462","05381","CA0190014","INDUSTRY","N"
17721802,"2016-04-29 17:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","4300 7TH AVE, LOS ANGELES, CA 90008","4300 7TH AVE","LOS ANGELES","90008",6463264.0930533474,1824345.579127474,"916-02171-6885","6885","02171","CA0190031","TRANSIT SERV BUR","N"
17721809,"2016-04-29 17:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","14900 SALT LAKE AVE, INDUSTRY, CA","14900 SALT LAKE AVE","INDUSTRY",,6568865.1074586017,1830506.064713262,"916-05380-1413","1413","05380","CA0190014","INDUSTRY","N"
17721770,"2016-04-29 17:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CYNTHIA AVE & SAN VICENTE BLVD, WEST HOLLYWOOD, CA","CYNTHIA AVE & SAN VICENTE BLVD","WEST HOLLYWOOD",,6444942.251997225,1854355.416015527,"916-02441-0977","0977","02441","CA0190009","WEST HOLLYWOOD","N"
17721753,"2016-04-29 16:32:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","E CRENSHAW BLVD & CREST RD, RANCHO PALOS VERDES, CA","E CRENSHAW BLVD & CREST RD","RANCHO PALOS VERDES",,6449228.011830152,1736276.5652741846,"916-01602-1732","1732","01602","CA0190017","LOMITA","N"
17721724,"2016-04-29 16:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DEL AMO BLVD & VERMONT AVE, TORRANCE, CA","DEL AMO BLVD & VERMONT AVE","TORRANCE",,6473487.2824408403,1766553.4011201146,"916-04621-1694","1694","04621","CA0190016","CARSON","N"
17721710,"2016-04-29 16:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LEFFINGWELL RD & VALLEY VIEW AVE, WHITTIER, CA","LEFFINGWELL RD & VALLEY VIEW AVE","WHITTIER",,6552812.4890732048,1794269.7498241707,"916-05895-0495","0495","05895","CA0190004","NORWALK","N"
17722579,"2016-04-29 15:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","32800 CROWN VALLEY RD, PALMDALE, CA","32800 CROWN VALLEY RD","PALMDALE",,6501973.068836,1997907.246272,"916-06162-2646","2646","06162","CA01900W9","PALMDALE","N"
17721672,"2016-04-29 15:33:11","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","36TH ST W & AVENUE M-14, LANCASTER, CA","36TH ST W & AVENUE M-14","LANCASTER",,,,"916-07072-1149","1149","07072","CA0190024","LANCASTER","N"
17721668,"2016-04-29 15:21:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BLACKLEY ST & TEMPLE CITY BLVD, TEMPLE CITY, CA 91780","BLACKLEY ST & TEMPLE CITY BLVD","TEMPLE CITY","91780",6543884.4675621856,1857401.492754227,"916-04921-0524","0524","04921","CA0190005","TEMPLE","N"
17721681,"2016-04-29 15:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","N ROSECRANS AVE & N WILLOWBROOK AVE, COMPTON, CA 90220","N ROSECRANS AVE & N WILLOWBROOK AVE","COMPTON","90220",6493594.3996440601,1787279.593847652,"916-05157-2813","2813","05157","CA0190042","COMPTON","N"
17721643,"2016-04-29 14:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","116TH ST & MAIN ST, LOS ANGELES, CA","116TH ST & MAIN ST","LOS ANGELES",,6478582.2463775072,1796724.2331822433,"916-06604-2140","2140","06604","CA01900V3","CENTURY","N"
17721621,"2016-04-29 14:27:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BULLIS RD & MYRRH ST, COMPTON, CA 90220","BULLIS RD & MYRRH ST","COMPTON","90220",6499056.5036750631,1783273.8196502449,"916-05155-2846","2846","05155","CA0190042","COMPTON","N"
17721543,"2016-04-29 13:11:15","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","16400 IMPERIAL HWY, LA MIRADA, CA","16400 IMPERIAL HWY","LA MIRADA",,6567510.9721900746,1792263.5403433701,"916-05886-0467","0467","05886","CA0190004","NORWALK","N"
17721530,"2016-04-29 12:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LAUREL ST & WILMINGTON AVE, COMPTON, CA 90220","LAUREL ST & WILMINGTON AVE","COMPTON","90220",6489627.4430063274,1783455.4875509187,"916-05153-2835","2835","05153","CA0190042","COMPTON","N"
17720727,"2016-04-29 12:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2100 FLORENCE AVE, LOS ANGELES, CA","2100 FLORENCE AVE","LOS ANGELES",,6465873.5244335467,1813218.6277555795,"916-06581-2173","2173","06581","CA01900V3","CENTURY","N"
17721490,"2016-04-29 12:09:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AZUSA WAY & VALLEY BLVD, VALINDA, CA","AZUSA WAY & VALLEY BLVD","VALINDA",,,,"916-05351-1442","1442","05351","CA0190014","INDUSTRY","N"
17721452,"2016-04-29 11:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1ST ST & LA ALAMEDA ST, SAN PEDRO, CA","1ST ST & LA ALAMEDA ST","SAN PEDRO",,6470176.3425615979,1729112.1520220207,"916-01594-1750","1750","01594","CA0190017","LOMITA","N"
17721425,"2016-04-29 10:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1300 92ND ST, LOS ANGELES, CA","1300 92ND ST","LOS ANGELES",,6471044.783741747,1805575.0581477189,"916-06592-2178","2178","06592","CA01900V3","CENTURY","N"
17721015,"2016-04-29 10:01:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","COLIMA & FULLERTON, ROWLAND HEIGHTS, CA","COLIMA & FULLERTON","ROWLAND HEIGHTS",,6590262.7669118969,1818181.3493693443,"916-03017-2931","2931","03017","CA0190020","WALNUT","N"
17721360,"2016-04-29 10:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","223RD ST & AVALON BLVD, CARSON, CA","223RD ST & AVALON BLVD","CARSON",,6481598.4998691408,1758516.1264091444,"916-04604-1625","1625","04604","CA0190016","CARSON","N"
17721356,"2016-04-29 09:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","HUNTINGTON DR & MOUNT OLIVE DR, DUARTE, CA 91010","HUNTINGTON DR & MOUNT OLIVE DR","DUARTE","91010",6575075.2804949842,1873219.1577225027,"916-04916-0542","0542","04916","CA0190005","TEMPLE","N"
17720991,"2016-04-29 09:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","101 FWY & LIBERTY CANYON RD, AGOURA, CA","101 FWY & LIBERTY CANYON RD","AGOURA",,6342442.5749246003,1873415.9567251515,"916-02267-2222","2222","02267","CA0190022","MALIBU/LOST HILLS","N"
17720959,"2016-04-29 09:11:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FAIRWAY DR & W/B BUSINESS PKWY, INDUSTRY, CA","FAIRWAY DR & W/B BUSINESS PKWY","INDUSTRY",,6600713.5,1822150.875,"916-05340-1419","1419","05340","CA0190014","INDUSTRY","N"
17720919,"2016-04-29 08:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","4000 ROSEMEAD BLVD, PICO RIVERA, CA 90660","4000 ROSEMEAD BLVD","PICO RIVERA","90660",6537732.2106806012,1828260.5509362686,"916-03255-1511","1511","03255","CA0190015","PICO RIVERA","N"
17720837,"2016-04-29 07:39:48","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor",,,,,,,"916-06587-2114","2114","06587","CA01900V3","CENTURY","N"
17720823,"2016-04-29 06:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","W MAGNOLIA BLVD & TUJUNGA AVE, LOS ANGELES, CA","W MAGNOLIA BLVD & TUJUNGA AVE","LOS ANGELES",,6447024.7581282491,1882607.059728187,"916-02161-6884","6884","02161","CA0190031","TRANSIT SERV BUR","N"
17720798,"2016-04-29 04:25:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DON JULIAN & WORKMAN MILL RD, BASSETT, CA","DON JULIAN & WORKMAN MILL RD","BASSETT",,6562231.3676636489,1837359.2723137436,"916-05332-1462","1462","05332","CA0190014","INDUSTRY","N"
17720770,"2016-04-29 02:38:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","400 W CEDAR ST, COMPTON, CA 90220","400 W CEDAR ST","COMPTON","90220",6491639.9358570827,1786478.0434978099,"916-05139-2814","2814","05139","CA0190042","COMPTON","N"
17720691,"2016-04-28 23:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GALE AVE & HACIENDA AVE, HACIENDA HEIGHTS, CA","GALE AVE & HACIENDA AVE","HACIENDA HEIGHTS",,6572881.4772765674,1826327.640313315,"916-05326-1473","1473","05326","CA0190014","INDUSTRY","N"
17720696,"2016-04-28 23:14:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","6400 MAKEE AVE, LOS ANGELES, CA","6400 MAKEE AVE","LOS ANGELES",,6486978.7514522802,1815622.1087034824,"916-06579-2171","2171","06579","CA01900V3","CENTURY","N"
17720671,"2016-04-28 23:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","8300 TELEGRAPH RD, PICO RIVERA, CA 90660","8300 TELEGRAPH RD","PICO RIVERA","90660",6527764.8584792446,1809453.395444541,"916-03247-1516","1516","03247","CA0190015","PICO RIVERA","N"
17720654,"2016-04-28 22:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","19000 GOLDEN VALLEY RD, SANTA CLARITA, CA","19000 GOLDEN VALLEY RD","SANTA CLARITA",,6422625.4648559205,1966959.8666680814,"916-05445-0637","0637","05445","CA0190006","SANTA CLARITA VALLEY","N"
17720616,"2016-04-28 21:19:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","118TH ST & COMPTON AVE, LOS ANGELES, CA","118TH ST & COMPTON AVE","LOS ANGELES",,6486958.361374341,1795519.0813628307,"916-06573-2131","2131","06573","CA01900V3","CENTURY","N"
17720554,"2016-04-28 20:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2100 E DEL AMO BLVD, CARSON, CA","2100 E DEL AMO BLVD","CARSON",,6492128.6895859642,1766579.330908956,"916-04591-1621","1621","04591","CA0190016","CARSON","N"
17720392,"2016-04-28 17:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","E 1ST ST & MISSION RD, LOS ANGELES, CA","E 1ST ST & MISSION RD","LOS ANGELES",,6492678.3826987343,1839829.8249365413,"916-02154-6891","6891","02154","CA0190031","TRANSIT SERV BUR","N"
17720380,"2016-04-28 16:58:55","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FIRESTONE BLVD & VALLEY VIEW AVE, LA MIRADA, CA","FIRESTONE BLVD & VALLEY VIEW AVE","LA MIRADA",,6552882.3348596245,1780808.5775450345,"916-05840-0466","0466","05840","CA0190004","NORWALK","N"
17720324,"2016-04-28 15:52:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ANGELES CREST HWY & M.M 27.65, ANGELES NATIONAL FOREST, CA","ANGELES CREST HWY & M.M 27.65","ANGELES NATIONAL FOREST",,6516194,1960047,"916-00743-1259","1259","00743","CA0190012","CRESCENTA VALLEY","N"
17720315,"2016-04-28 15:46:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","5TH ST & N FIGUEROA ST, LOS ANGELES, CA","5TH ST & N FIGUEROA ST","LOS ANGELES",,6483770.4757413641,1841502.0613077027,"916-02152-6891","6891","02152","CA0190031","TRANSIT SERV BUR","N"
17720298,"2016-04-28 15:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","7TH AVE & VALLEY BLVD, INDUSTRY, CA 91744","7TH AVE & VALLEY BLVD","INDUSTRY","91744",6569377.0865167854,1835035.890744796,"916-05300-1463","1463","05300","CA0190014","INDUSTRY","N"
17720144,"2016-04-28 13:28:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AVENUE I & DIVISION ST, LANCASTER, CA","AVENUE I & DIVISION ST","LANCASTER",,6522472.5208990686,2078602.0999347121,"916-06998-1131","1131","06998","CA0190024","LANCASTER","N"
17720206,"2016-04-28 13:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LIME AVE & ROSE ST, COMPTON, CA 90220","LIME AVE & ROSE ST","COMPTON","90220",6503355.8625643719,1783958.9366679941,"916-05086-2852","2852","05086","CA0190042","COMPTON","N"
17720120,"2016-04-28 13:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ORANGE FWY & POMONA FWY, DIAMOND BAR, CA 91765","ORANGE FWY & POMONA FWY","DIAMOND BAR","91765",6611712.0076960931,1823160.1790859047,"916-02994-2928","2928","02994","CA0190020","WALNUT","N"
